the_geom,cartodb_id,the_geom_webmercator,objectid,_ds_write_method,access_direction,access_direction_cardinal,accessible,baby_change_facilities,bbq,boat_ramp,caravan_disposal,carriageway_code,carriageway_configuration,category,construction_date,description,distance_from,driver_reviver,emergency_phones,entry_taper,exit_taper,food_available,fuel_available,guid,heavy_vehicle_parking_capacity,heavy_vehicles_parking_type,last_updated,latitude,lga,light_vehicle_parking_capacity,light_vehicles_parking_type,lighting,link_no,litter_bins,longitude,lookout,ne_unique,pets_allowed,picnic_table,playground,power_outlets,power_supply,region,responsible_authority,rest_area_name,rest_area_number,road_name,road_number,separated_parking_areas_light_heavy,shade,shelter,side_of_road,sign_non_potable,site_status,sports_ground,suburb,invalid_the_geom,toilets,tourist_information,tree_shading,vehicle_type,water_supply_type
0104000020E61000000100000001010000002783A3E4D5EA624069D8D556EC5340C0,3525,0104000020110F0000010000000101000000437E0A900511704159B5B7F9EA5E4DC1,,,Counter,Westbound,TRUE,,,,,C,Physical Seperation,Class 2 Heavy Vehicle Rest Area,,,1.2 km from Branxton,,,,,,,,,,2024-04-17 00:00:00+00,-32.65565,CESSNOCK,,,TRUE,240,TRUE,151.33861,,"0006011,0240,C1",TRUE,TRUE,,,,North,Transport for NSW,Branxton Truck Rest Area,3312,HUNTER EXPRESSWAY,6011,,,TRUE,Right,,Open,,BRANXTON,,4,,,HEAVY VEHICLES ONLY,Town Supply
0104000020E6100000010000000101000000EF1B5F7B668B624075FE332E1CCC41C0,3526,0104000020110F000001000000010100000062D736EAEF7F6F41C8684AB07D3150C1,,,Both,Both Directions,TRUE,,,,,A,,Light Vehicle Only Rest Area,,,135km from Cooma and 46km to Tumut,,,,,,,,,,2024-04-17 00:00:00+00,-35.59461,SNOWY VALLEYS,,,,472,,148.35626,TRUE,"0000004,0472,A1",,,,,,South,National Parks and Wildlife Service,Black Perry Lookout,3120,SNOWY MOUNTAINS HIGHWAY,4,,,,Right,,,,TALBINGO,,0,,,Light Vehicle Only,None
0104000020E610000001000000010100000005C58F3177B46240301C7F4DD66441C0,3527,0104000020110F00000100000001010000005BEA45D0B0C56F4116E36CF5538C4FC1,,,Prescribed,Westbound,TRUE,,,,,B,,Class 5 Heavy Vehicle Rest Area,,,9km South of Goulburn,,TRUE,,,,,,,,2024-04-17 00:00:00+00,-34.78779,GOULBURN MULWAREE,,,,1245,TRUE,149.63955,,"0000002,1245,B2",,,,,,South,Transport for NSW,Truck Area Yarra S/B,6,HUME HIGHWAY,2,,,,Left,,,,YARRA,,0,,,BOTH LIGHT AND HEAVY VEHICLES,None
0104000020E6100000010000000101000000240B98C0ADEB62402819E9B7AF6B40C0,3528,0104000020110F0000010000000101000000539B56E4BC11704115134E0BE98E4DC1,,,Both,Both Directions,TRUE,,,,,A,Physical Seperation,Light Vehicle Only Rest Area,,,35.61km from Toronto,,,,,,,,,,2024-04-17 00:00:00+00,-32.8413,CESSNOCK,,,TRUE,140,TRUE,151.36496,,"0000220,0140,A1",TRUE,TRUE,,,,North,Council,Turner Park,1728,ABERDARE RD,220,,TRUE,TRUE,Left,,Open,TRUE,ABERDARE,,10,TRUE,TRUE,Light Vehicle Only,Town Supply
0104000020E6100000010000000101000000B471C45A7C976240D65377103B6341C0,3529,0104000020110F000001000000010100000093B43D2B77946F410A8FD67901894FC1,,,Counter,Eastbound,,,,,,C,Physical Seperation,Class 5 Heavy Vehicle Rest Area,,,21km from Yass and  81km to Gundagai,,,,,,,,,,2024-04-17 00:00:00+00,-34.77524,YASS VALLEY,,,,1640,TRUE,148.73393,,"0000002,1640,C1",,,,,,South,Transport for NSW,Conroys Gap,66,HUME HIGHWAY,2,,,,Right,,Open,,BOWNING,,0,,,HEAVY VEHICLES ONLY,None
0104000020E6100000010000000101000000111956F146B3624094CBF6CC926841C0,3530,0104000020110F000001000000010100000064E14803ACC36F41A4B41F980E944FC1,,,Counter,Southbound,TRUE,,,,,C,,Class 4 Heavy Vehicle Rest Area,,,14km South of Goulburn,,TRUE,,,,,,,,2024-04-17 00:00:00+00,-34.81698,GOULBURN MULWAREE,,,,1085,TRUE,149.60241,,"0000003,1085,C1",,TRUE,,,,South,Transport for NSW,Kibby VC Rest Area,317,FEDERAL HIGHWAY,3,,,TRUE,Right,,,,YARRA,,2,,,BOTH LIGHT AND HEAVY VEHICLES,Water Truck
0104000020E6100000010000000101000000D8648D7A88B86240FDEBFDF15E6141C0,3531,0104000020110F0000010000000101000000943E878A99CC6F41210B98F928854FC1,,,Prescribed,Southbound,TRUE,,,,,B,,Class 5 Heavy Vehicle Rest Area,,,8km North of Goulburn,,TRUE,,,,,,,,2024-04-17 00:00:00+00,-34.76071,GOULBURN MULWAREE,,,,1185,TRUE,149.76666,,"0000002,1185,B2",,,,,,South,Transport for NSW,Goulburn Bypass S/B,4,HUME HIGHWAY,2,,,,Left,,,,BOXERS CREEK,,0,,,BOTH LIGHT AND HEAVY VEHICLES,None
0104000020E610000001000000010100000057EC2FBB276162405C83931804D641C0,3532,0104000020110F000001000000010100000080A2F7F82D386F41D7F4929BD73B50C1,,,Both,Eastbound,TRUE,,TRUE,,,A,,Light Vehicle Only Rest Area,,,49km from Albury and 0km to Culcairn,,,,,,,,,,2024-04-17 00:00:00+00,-35.672,GREATER HUME SHIRE,,,TRUE,60,TRUE,147.0361,,"0000078,0060,A1",,TRUE,TRUE,,,South,Council,Jubilee Park,3076,OLYMPIC HIGHWAY,78,,,,Left,,,,CULCAIRN,,2,,,Light Vehicle Only,Town Supply
0104000020E6100000010000000101000000938C9C853D776240E5A816BCE83B41C0,3533,0104000020110F00000100000001010000000BA34781B15D6F41D898386CD7374FC1,,,Both,Both Directions,,,TRUE,,,A,,Class 4 Heavy Vehicle Rest Area,,,62.5km from Harden and 19.6km to Temora,,,,,,,,,,2024-04-17 00:00:00+00,-34.46804,TEMORA,,,TRUE,190,TRUE,147.72626,,"0000084,0190,A1",,TRUE,TRUE,TRUE,TRUE,South,Council,Spingdale,2013,BURLEY GRIFFIN WAY,84,,,,Right,,,,SPRINGDALE,,4,,,BOTH LIGHT AND HEAVY VEHICLES,Town Supply
0104000020E610000001000000010100000060764F1E16E56240491F05FA44CE40C0,3534,0104000020110F0000010000000101000000FC4B7C95230C7041887FE9E917574EC1,,,Prescribed,Northbound,,,,,,B,,Rest Area,,,29.4km North start of Pacific Hwy,,,,,,,,,,2024-04-17 00:00:00+00,-33.61148,HORNSBY,,,,830,,151.15895,,"0000010,0830,B1",,,,,,Greater Sydney,Transport for NSW,Former RTA Weighbridge,1373,PACIFIC HWY,10,,,,Right,,,,COWAN,,2,,,BOTH LIGHT AND HEAVY VEHICLES,None
0104000020E610000001000000010100000043E21E4B1FDF6240E06FEDB60B4540C0,3535,0104000020110F00000100000001010000000AC2DBD91207704108569204EC404DC1,,,Counter,Both Directions,TRUE,,,,,A,Main Carriageway,Class 5 Heavy Vehicle Rest Area,,,30.5km from Whittingham,,,,,,,,,,2024-04-17 00:00:00+00,-32.53942,SINGLETON,,,,80,TRUE,150.97257,,"0000027,0080,A2",,TRUE,,,,North,Transport for NSW,HV Inspection Bay E/B,1707,GOLDEN HIGHWAY,27,,,TRUE,Right,,Open,,WARKWORTH,,0,,,Inspection Bay,None
0104000020E61000000100000001010000004BE5ED08A7A76240F16E7B66497442C0,3536,0104000020110F0000010000000101000000E27B4722EDAF6F411600CEC89DE250C1,,,Both,Both Directions,,,,,,A,,Light Vehicle Only Rest Area,,,At Bombala,,,,,,,,,,2024-04-17 00:00:00+00,-36.90849,SNOWY MONARO REGIONAL,,,,1090,TRUE,149.23914,,"0000019,1090,A2",,TRUE,TRUE,,,South,Council,Bombala Rest Area S/B,3195,MAHRATTA ST,19,,,,Right,,,,BOMBALA,,4,,,Light Vehicle Only,None
0104000020E6100000010000000101000000594C6C3EAEF76140798DCAF8F7B13FC0,3537,0104000020110F0000010000000101000000FC0EA83A05856E41C51B97DF32684CC1,,,Both,Both Directions,TRUE,,TRUE,,,A,,Class 4 Heavy Vehicle Rest Area,,,212.5km West of Cobar,,,,,,,,,,2024-04-17 00:00:00+00,-31.69519,CENTRAL DARLING,,,TRUE,215,TRUE,143.74002,,"0000008,0215,A2",,TRUE,,,,West,Transport for NSW,Wilcannia Rest Area,1289,BARRIER HIGHWAY,8,,TRUE,,Right,,,,WILCANNIA,,1,,TRUE,HEAVY VEHICLES ONLY,None
0104000020E61000000100000001010000008E588B4F01846240750EFF5BC99A40C0,3538,0104000020110F000001000000010100000073DF502C60736F4133ED670E55EE4DC1,,,Both,Both Directions,TRUE,,TRUE,,,A,,Other Rest Area,,,10km South of Parkes,,,,,,,,,,2024-04-17 00:00:00+00,-33.20927,PARKES,,,,2631,TRUE,148.12516,,"0000017,2631,A1",,TRUE,,,,West,Transport for NSW,Billabong Creek Rest Area,1757,NEWELL HIGHWAY,17,,TRUE,,Right,,,,PARKES,,0,,TRUE,Light Vehicle Only,Other
0104000020E6100000010000000101000000BC79AA436E3163409C32D00A0C993CC0,3539,0104000020110F0000010000000101000000E032E66EFA4C7041685C147D475D49C1,,,Prescribed,Northbound,,,,,,B,Physical Seperation,Class 4 Heavy Vehicle Rest Area,,,36.2km North of Ballina,,,,,,,,,,2024-04-17 00:00:00+00,-28.59784,BYRON,,,,3231,TRUE,153.54471,,"0000010,3231,B4",,TRUE,TRUE,,,North,Transport for NSW,Tyagarah Rest Area,552,PACIFIC HIGHWAY - TYAGARAH,10,,TRUE,,Left,,Open,,TYAGARAH,,2,,TRUE,BOTH LIGHT AND HEAVY VEHICLES,Rainwater Tank
0104000020E61000000100000001010000001366DAFE95FA6240A1151AFA27303FC0,3540,0104000020110F00000100000001010000008A7D4B07661E7041B7FA677DF9E64BC1,,,Both,Eastbound,TRUE,,TRUE,,,A,,Class 5 Heavy Vehicle Rest Area,,,127.5km West of Wauchope,,,,,,,,,,2024-04-17 00:00:00+00,-31.18811,WALCHA,,,,400,TRUE,151.83081,,"0000011,0400,A2",,TRUE,,,,North,Council,Tia River,1154,OXLEY HIGHWAY,11,,TRUE,,Left,,,,WALCHA,,0,,TRUE,Light Vehicle Only,None
0104000020E6100000010000000101000000AD86C43D96B06140BF2044DD07F03FC0,3541,0104000020110F0000010000000101000000A0A47EB1420C6E41EA5B5A883AA64CC1,,,Prescribed,Westbound,TRUE,,,,,A,,Class 4 Heavy Vehicle Rest Area,,,190.3km West of Wilcannia,,,,,,,,,,2024-04-17 00:00:00+00,-31.93762,BROKEN HILL,,,TRUE,390,TRUE,141.51834,,"0000008,0390,A1",,TRUE,,,,West,Transport for NSW,Round Hill Rest Area,1341,BARRIER HIGHWAY,8,,TRUE,,Left,,,,BROKEN HILL,,0,,TRUE,HEAVY VEHICLES ONLY,None
0104000020E610000001000000010100000022A64412BD3A62400DAF4E4013A940C0,3542,0104000020110F0000010000000101000000F21E2AD0ECF66E4140A3E2F85B0B4EC1,,,Both,Both Directions,,,,,,A,,Class 5 Heavy Vehicle Rest Area,,,39km from Hillston and  216km to Cobar,,,,,,,,,,2024-04-17 00:00:00+00,-33.3209,CARRATHOOL,,,,15,TRUE,145.83558,,"0000410,0015,A1",,,,,,South,Transport for NSW,B87 Rest Area,1533,KIDMAN WAY,410,,,,Left,,,,WALLANTHERY,,0,,,BOTH LIGHT AND HEAVY VEHICLES,None
0104000020E610000001000000010100000026E4839ECD046340F27360AB044740C0,3543,0104000020110F000001000000010100000096927F7A132770419E1A6189E5444DC1,,,Counter,Both Directions,TRUE,,,,,C,Physical Seperation,Class 3 Heavy Vehicle Rest Area,,,76.4km from Newcastle,TRUE,TRUE,,,,,,,,2024-04-17 00:00:00+00,-32.55483,MID-COAST,,,TRUE,1857,TRUE,152.1501,,"0000010,1857,C1",TRUE,TRUE,,,,North,Transport for NSW,Browns Flat Rest Area,124,PACIFIC HIGHWAY,10,,,TRUE,Right,,Open,,NERONG,,4,TRUE,,BOTH LIGHT AND HEAVY VEHICLES,Rainwater Tank
0104000020E61000000100000001010000001366DAFE95116340F3A56A82A8933DC0,3544,0104000020110F0000010000000101000000C36270B5EE31704165DDBBA8D8504AC1,,,Both,,,,,,,A,,Class 4 Heavy Vehicle Rest Area,,,113.7km west of Grafton,,,,,,,,,,2024-04-17 00:00:00+00,-29.57679,CLARENCE VALLEY,,,,180,,152.54956,,"0000012,0180,A1",,,,,,North,Transport for NSW,Mann River Caravan Park,4004,GWYDIR HIGHWAY,12,,,,Left,,,,JACKADGERY,,0,,,BOTH LIGHT AND HEAVY VEHICLES,None
0104000020E61000000100000001010000006C26DF6C73BB6240FEA91518B27A40C0,3545,0104000020110F000001000000010100000016F4154E8ED16F41F3DBC86446AD4DC1,,,Both,Both Directions,,,,,,A,,Class 4 Heavy Vehicle Rest Area,,,64km from Mudgee turnoff,,TRUE,,,,,,,,2024-04-17 00:00:00+00,-32.95856,MID-WESTERN REGIONAL,,,,1090,TRUE,149.85784,,"0000018,1090,A1",,TRUE,,,,West,Other,Ilford Coach Stop & Information Bay,567,CASTLEREAGH HIGHWAY,18,,,,Left,,,,ILFORD,,1,,,BOTH LIGHT AND HEAVY VEHICLES,Rainwater Tank
0104000020E6100000010000000101000000381092054C806240FC66C0046E9141C0,3546,0104000020110F0000010000000101000000DF3AD5B5136D6F4106337AC4C0E84FC1,,,Prescribed,Westbound,TRUE,,,,,B,,Light Vehicle Only Rest Area,,,12km from Gundagai and 168km to Albury,,,,,,,,,,2024-04-17 00:00:00+00,-35.13617,COOTAMUNDRA-GUNDAGAI REGIONAL,,,TRUE,1945,TRUE,148.00928,,"0000002,1945,B2",,,,,,South,Transport for NSW,Tumblong,118,HUME HIGHWAY,2,,,TRUE,Left,,,,TUMBLONG,,2,,,Light Vehicle Only,None
0104000020E61000000100000001010000006C21C84109A662400D5668CBB96441C0,3547,0104000020110F0000010000000101000000C5205C4A2EAD6F41CFF72AFF188C4FC1,,,Prescribed,,,,,,,B,,Class 5 Heavy Vehicle Rest Area,,,53km West of Goulburn,,TRUE,,,,,,,,2024-04-17 00:00:00+00,-34.78692,UPPER LACHLAN SHIRE,,,,1340,,149.18863,,"0000002,1340,B1",,,,,,South,Transport for NSW,Bay after Gundaroo Rd S/B,3175,HUME HIGHWAY,2,,,,Left,,,,OOLONG,,0,,,BOTH LIGHT AND HEAVY VEHICLES,None
0104000020E6100000010000000101000000E17A14AE47956240C4D96F5F072240C0,3548,0104000020110F0000010000000101000000E6382903B8906F415E01273179FA4CC1,,,Both,Both Directions,,,,,,A,,Class 5 Heavy Vehicle Rest Area,,,41.6km from Wellington,,,,,,,,,,2024-04-17 00:00:00+00,-32.26585,DUBBO REGIONAL,,,,640,TRUE,148.665,,"0000007,0640,A2",,TRUE,,,,West,Transport for NSW,Dubbo Rest Stop,1042,MITCHELL HIGHWAY,7,,,,Right,,,,DUBBO,,0,,,BOTH LIGHT AND HEAVY VEHICLES,None
0104000020E61000000100000001010000000FB40243560A6340B45FC51B991340C0,3549,0104000020110F0000010000000101000000BDC72BA2C62B704187C721C280DD4CC1,,,Both,Both Directions,TRUE,,,,,B,Physical Seperation,Class 4 Heavy Vehicle Rest Area,,,134.1km from Newcastle,TRUE,,,,,,,,,2024-04-17 00:00:00+00,-32.15311,MID-COAST,,,TRUE,1949,TRUE,152.32303,,"0000010,1949,B1",TRUE,TRUE,TRUE,,,North,Transport for NSW,Wang Wauk,489,PACIFIC HIGHWAY,10,,TRUE,TRUE,Left,,Open,,WANG WAUK,,4,,TRUE,BOTH LIGHT AND HEAVY VEHICLES,Water Truck
0104000020E6100000010000000101000000DF4F8D976ED26240B2BD9F1A2FDD3DC0,3550,0104000020110F0000010000000101000000CD79A97497F86F413063A421C0984AC1,,,Both,Both Directions,TRUE,,TRUE,,,A,,Light Vehicle Only Rest Area,,,0.8km North of Bingara,,,,,,,,,,2024-04-17 00:00:00+00,-29.864,GWYDIR,,,,310,TRUE,150.576,,"0000063,0310,A1",,TRUE,TRUE,,,North,Council,Copeton Dam Road - Cunningham Park,1921,EAST STREET,63,,,,Right,,,,BINGARA,,2,,,Light Vehicle Only,Town Supply
0104000020E610000001000000010100000082902C6002C76240CD8093FB1DDA3CC0,3551,0104000020110F000001000000010100000096C3496130E56F410CFCF8784C9C49C1,,,Both,Both Directions,,,,,,A,,Class 5 Heavy Vehicle Rest Area,,,,,,,,,,,,,2024-04-17 00:00:00+00,-28.85202,MOREE PLAINS,,,TRUE,3370,TRUE,150.21904,,"0000017,3370,A1",,,,,,West,Transport for NSW,Rest area south of Boggabilla,1351,NEWELL HIGHWAY,17,,,,Left,,,,BOGGABILLA,,4,,,BOTH LIGHT AND HEAVY VEHICLES,Rainwater Tank
0104000020E61000000100000001010000008655BC9179B2624062824BAB215142C0,3552,0104000020110F0000010000000101000000FF1D562A4FC26F41459569BD57BD50C1,,,Both,Both Directions,,,TRUE,,,A,,Light Vehicle Only Rest Area,,,35km West of Bega,,,,,,,,,,2024-04-17 00:00:00+00,-36.63384,BEGA VALLEY,,,,140,TRUE,149.57734,,"0000004,0140,A1",,TRUE,,,,South,Transport for NSW,Rest Area at Colombo Creek Bemboka,363,SNOWY MOUNTAINS HIGHWAY,4,,,TRUE,Right,,,,BEMBOKA,,5,,,Light Vehicle Only,None
0104000020E610000001000000010100000062F88898121C6240E7890569C63E41C0,3553,0104000020110F0000010000000101000000DCBF90FDD5C26E41CEC53D38BF3D4FC1,,,Both,Both Directions,,,,,,A,,Class 5 Heavy Vehicle Rest Area,,,251km from West Wyalong and  4km to Hay,,,,,,,,,,2024-04-17 00:00:00+00,-34.49043,HAY,,,,840,TRUE,144.87727,,"0000006,0840,A1",,,,,,South,Transport for NSW,Sturts Marked Tree,1256,MID WESTERN HIGHWAY,6,,,,Right,,,,HAY,,0,,,HEAVY VEHICLES ONLY,None
0104000020E6100000010000000101000000832F4CA60AA662405C5103780BB040C0,3554,0104000020110F00000100000001010000008B1AF0A730AD6F419856A30488194EC1,,,Both,Both Directions,TRUE,,,,,A,,Other Rest Area,,,0.045km South of Mitchell Hwy junction,,,,,,,,,,2024-04-17 00:00:00+00,-33.37535,ORANGE,,,,10,,149.1888,,"0000559,0010,A1",,TRUE,,,,West,Transport for NSW,Shadforth Reserve,1248,WHILEYS JUNCTION-SHADFORTH RD,559,,TRUE,,Left,,,,SHADFORTH,,2,,TRUE,Light Vehicle Only,Rainwater Tank
0104000020E61000000100000001010000005BEB8B84B6B562403067062AE36F3EC0,3555,0104000020110F0000010000000101000000FCCDC037CFC76F41B2B33B3AD7284BC1,,,Both,Both Directions,,,,,,A,,Class 4 Heavy Vehicle Rest Area,,,16.4km South of Narrabri,,,,,,,,,,2024-04-17 00:00:00+00,-30.43706,NARRABRI,,,TRUE,3140,TRUE,149.67853,,"0000017,3140,A2",,TRUE,,,,West,Transport for NSW,Bohena Creek Rest Area,1183,NEWELL HIGHWAY,17,,TRUE,,Left,,,,BOHENA CREEK,,2,,TRUE,BOTH LIGHT AND HEAVY VEHICLES,Rainwater Tank
0104000020E6100000010000000101000000ABCFD556ECF2624065517B832FFC3EC0,3556,0104000020110F0000010000000101000000DA2940FEE31770414E8F791F6FB34BC1,,,Both,Northbound,,,,,,A,,Light Vehicle Only Rest Area,,,0.2km West of Walcha,,,,,,,,,,2024-04-17 00:00:00+00,-30.9851,WALCHA,,,,455,,151.59135,,"0000011,0455,A1",,,,,,North,Council,McHatten Park,1961,FITZROY STREET,11,,,,Left,,,,WALCHA,,0,,,Light Vehicle Only,None
0104000020E6100000010000000101000000085A8121ABAE62406A57D235937341C0,3557,0104000020110F0000010000000101000000A99ED3FBD7BB6F41C594EEC3D4AA4FC1,,,Prescribed,Eastbound,,,,,,B,,Class 5 Heavy Vehicle Rest Area,,,57km North of Canberra,,,,,,,,,,2024-04-17 00:00:00+00,-34.90293,UPPER LACHLAN SHIRE,,,,1070,,149.45839,,"0000003,1070,B3",,,,,,South,Transport for NSW,Truck Parking Baxters Lane,333,FEDERAL HIGHWAY,3,,,,Left,,,,COLLECTOR,,0,,,BOTH LIGHT AND HEAVY VEHICLES,None
0104000020E61000000100000001010000008B89CDC7B5616240B14FCF66D58741C0,3558,0104000020110F0000010000000101000000E326ED411F396F416B86E48BD4D44FC1,,,Both,Both Directions,TRUE,,,,,A,Physical Seperation,Class 4 Heavy Vehicle Rest Area,,,32km from Wagga Wagga and  66km to Narrandera,,,,,,,,,,2024-04-17 00:00:00+00,-35.0612,WAGGA WAGGA,,,,161,TRUE,147.05344,,"0000014,0161,A1",,TRUE,,,,South,Transport for NSW,Berry Jerry Rest Area,209,STURT HIGHWAY,14,,TRUE,TRUE,Right,,Open,,BROOKDALE,,3,,TRUE,BOTH LIGHT AND HEAVY VEHICLES,Water Truck
0104000020E61000000100000001010000002905DD5ED2826240942CA64412A540C0,3559,0104000020110F0000010000000101000000558548995D716F41F06A5DC938034EC1,,,Both,Both Directions,,,,,,A,,Class 5 Heavy Vehicle Rest Area,,,20.5km South of Parkes,,,,,,,,,,2024-04-17 00:00:00+00,-33.28962,FORBES,,,,2621,TRUE,148.08818,,"0000017,2621,A1",,,,,,West,Transport for NSW,North of Forbes,766,NEWELL HIGHWAY,17,,,,Right,,,,DAROOBALGIE,,0,,,BOTH LIGHT AND HEAVY VEHICLES,None
0104000020E6100000010000000101000000F67AF7C77BB4624045B89509BF6441C0,3560,0104000020110F00000100000001010000004C4E1E9BB8C56F41F07D1CD7238C4FC1,,,Counter,Eastbound,TRUE,,,,,C,,Light Vehicle Only Rest Area,,,9km South of Goulburn,,TRUE,,,,,,,,2024-04-17 00:00:00+00,-34.78708,GOULBURN MULWAREE,,,,1245,TRUE,149.64011,,"0000002,1245,C1",,TRUE,,,,South,Transport for NSW,French VC,16,HUME HWY N/BOUND,2,,,TRUE,Right,,,,YARRA,,2,,,Light Vehicle Only,Water Truck
0104000020E6100000010000000101000000A9F6E978CC3862406D8758A835A941C0,3561,0104000020110F000001000000010100000012DC294AA1F36E41615617D9190D50C1,,,Prescribed,Both Directions,TRUE,,,,,A,Physical Seperation,Class 5 Heavy Vehicle Rest Area,,,7km from Jerilderie and 102km to Narrandera,,,,,,,,,,2024-04-17 00:00:00+00,-35.32195,MURRUMBIDGEE,,,,2120,TRUE,145.77496,,"0000017,2120,A1",,TRUE,,,,South,Transport for NSW,Willawa Rest Area - Northbound,1446,NEWELL HIGHWAY,17,,TRUE,,Left,,Open,,JERILDERIE,,0,,TRUE,BOTH LIGHT AND HEAVY VEHICLES,Water Truck
0104000020E6100000010000000101000000431CEBE236056240228BC685035541C0,3562,0104000020110F0000010000000101000000529EED45029C6E419556AF29A06B4FC1,,,Both,Both Directions,,,,,,A,Physical Seperation,Class 5 Heavy Vehicle Rest Area,,,68km from Hay and  64km to Balranald,,,,,,,,,,2024-04-17 00:00:00+00,-34.66417,HAY,,,,410,TRUE,144.16295,,"0000014,0410,A1",,TRUE,,,,South,Transport for NSW,St Pauls Rest Area,256,STURT HIGHWAY,14,,,TRUE,Left,,Open,,MAUDE,,0,,,BOTH LIGHT AND HEAVY VEHICLES,None
0104000020E610000001000000010100000098512CB7B4926240F2BF2ADEC88C3DC0,3563,0104000020110F00000100000001010000009ADBE2B1588C6F41963C9682224A4AC1,,,Both,Both Directions,,,,,,A,,Class 5 Heavy Vehicle Rest Area,,,0.35km East of Collarenebri,,,,,,,,,,2024-04-17 00:00:00+00,-29.54994,WALGETT,,,,810,TRUE,148.58456,,"0000012,0810,A1",,,,,,West,Transport for NSW,Collarenebri Rest Area,1358,MOREE RD,12,,,,Left,,,,COLLARENEBRI,,0,,,HEAVY VEHICLES ONLY,None
0104000020E6100000010000000101000000FA27B85851C06240AFD225AAB72E3DC0,3564,0104000020110F00000100000001010000005C69B0A0D2D96F416EAAB4BE76EE49C1,,,Both,Both Directions,TRUE,,,,,A,,Class 5 Heavy Vehicle Rest Area,,,38.4km North of Moree,,,,,,,,,,2024-04-17 00:00:00+00,-29.18249,MOREE PLAINS,,,,3340,TRUE,150.00993,,"0000017,3340,A2",,TRUE,,,,West,Transport for NSW,Gil Gil Creek Rest Area S/B,1167,NEWELL HIGHWAY,17,,TRUE,,Right,,,,MOREE,,0,,TRUE,HEAVY VEHICLES ONLY,None
0104000020E610000001000000010100000074EACA6779B961407F26F5108DF640C0,3565,0104000020110F0000010000000101000000C667E2495B1B6E41BD44820D67A94EC1,,,Both,Both Directions,TRUE,,TRUE,,,A,Main Carriageway,Light Vehicle Only Rest Area,,,26km from Wentworth and  240km to Broken Hill,,,,,,,,,,2024-04-17 00:00:00+00,-33.92618,WENTWORTH,,,,100,TRUE,141.79607,,"0000022,0100,A1",,TRUE,,,,West,Transport for NSW,Milpara Rest Area,243,SILVER CITY HIGHWAY,22,,TRUE,TRUE,Left,,Open,,ANABRANCH SOUTH,,1,,TRUE,Light Vehicle Only,Water Truck
0104000020E6100000010000000101000000596E693524A86240CCA5C937DBC440C0,3566,0104000020110F000001000000010100000034B50EC1C1B06F413060DD0FE7434EC1,,,Both,Both Directions,TRUE,,TRUE,,,A,,Light Vehicle Only Rest Area,,,Blayney-Heritage Park,,,,,,,,,,2024-04-17 00:00:00+00,-33.53794,BLAYNEY,,,TRUE,110,TRUE,149.25442,,"0000006,0110,A1",,TRUE,TRUE,,,West,Other,Heritage Park/Blayney,750,ADELAIDE ST,6,,TRUE,,Left,,,,BLAYNEY,,0,,TRUE,BOTH LIGHT AND HEAVY VEHICLES,Town Supply
0104000020E61000000100000001010000007CB8E4B853D46240840EADC0907D3FC0,3567,0104000020110F0000010000000101000000D0C28C7FCFFB6F41A38E03E4F2334CC1,,,Counter,Both Directions,,,,,,A,,Class 5 Heavy Vehicle Rest Area,,,32.5km South East of Breeza,,,,,,,,,,2024-04-17 00:00:00+00,-31.49049,LIVERPOOL PLAINS,,,,65,TRUE,150.63522,,"0000029,0065,A1",,,,,,North,Transport for NSW,Five Mile Truck Stop,663,LENNOX STREET,29,,,,Right,,,,QUIRINDI,,0,,,HEAVY VEHICLES ONLY,None
0104000020E6100000010000000101000000611A868F88BF6140AAF97C3F350E41C0,3568,0104000020110F00000100000001010000002569F114A6256E41B0DE612FE2D94EC1,,,Prescribed,,TRUE,,TRUE,,,A,Physical Seperation,Light Vehicle Only Rest Area,,,,,,,,,,,,,2024-04-17 00:00:00+00,-34.111,WENTWORTH,,,TRUE,50,TRUE,141.98542,,"0000022,0050,A1",,TRUE,TRUE,TRUE,TRUE,West,Council,,3106,SILVER CITY HIGHWAY,22,,TRUE,TRUE,Left,,Open,,CURLWAA,,2,TRUE,TRUE,Light Vehicle Only,Town Supply
0104000020E6100000010000000101000000BC749318040A634091F7CBEEC9833DC0,3569,0104000020110F0000010000000101000000917F9ED9802B704193E769915A414AC1,,,Both,Eastbound,TRUE,,,,,A,,Light Vehicle Only Rest Area,,,90.8km West of Grafton,,TRUE,,,,,,,,2024-04-17 00:00:00+00,-29.5148,GLEN INNES SEVERN,,,,220,,152.313,,"0000012,0220,A1",,TRUE,,,,North,National Parks and Wildlife Service,Dandahra Picnic Area,1905,GWYDIR HIGHWAY,12,,TRUE,,Left,,,,GIBRALTAR RANGE,,4,,TRUE,Light Vehicle Only,Other
0104000020E6100000010000000101000000058BC3995FC36240F448CBF3E0B640C0,3570,0104000020110F0000010000000101000000A3446E5D03DF6F41903D37A46F274EC1,,,Prescribed,Northbound,,,,,,B,,Class 5 Heavy Vehicle Rest Area,,,7.00km from Lithgow,,,,,,,,,,2024-04-17 00:00:00+00,-33.42874,LITHGOW CITY,,,,1626,TRUE,150.10542,,"0000005,1626,B3",,TRUE,,,,West,Transport for NSW,Marrangaroo-Tunnel Hill,962,GREAT WESTERN HIGHWAY,5,,,,Left,,,,MARRANGAROO,,0,,,BOTH LIGHT AND HEAVY VEHICLES,None
